original_id,split,variant,path,quality_label,blur,underexposure,overexposure,noise,severe_degradation,visual_defect
135,train,underexposure,data/processed/images/0135_underexposure.png,DEGRADED,0,1,0,0,0,0
135,train,overexposure,data/processed/images/0135_overexposure.png,DEGRADED,0,0,1,0,0,0
135,train,noise,data/processed/images/0135_noise.png,DEGRADED,0,0,0,1,0,0
135,train,severe,data/processed/images/0135_severe.png,DEGRADED,1,0,0,1,1,0
135,train,defect,data/processed/images/0135_defect.png,POTENTIALLY_DEFECTIVE,0,0,0,0,0,1
136,test,clean,data/processed/images/0136_clean.png,ACCEPTABLE,0,0,0,0,0,0
136,test,blur,data/processed/images/0136_blur.png,DEGRADED,1,0,0,0,0,0
136,test,underexposure,data/processed/images/0136_underexposure.png,DEGRADED,0,1,0,0,0,0
136,test,overexposure,data/processed/images/0136_overexposure.png,DEGRADED,0,0,1,0,0,0
136,test,noise,data/processed/images/0136_noise.png,DEGRADED,0,0,0,1,0,0
136,test,severe,data/processed/images/0136_severe.png,DEGRADED,1,0,0,1,1,0
136,test,defect,data/processed/images/0136_defect.png,POTENTIALLY_DEFECTIVE,0,0,0,0,0,1
137,val,clean,data/processed/images/0137_clean.png,ACCEPTABLE,0,0,0,0,0,0
137,val,blur,data/processed/images/0137_blur.png,DEGRADED,1,0,0,0,0,0
137,val,underexposure,data/processed/images/0137_underexposure.png,DEGRADED,0,1,0,0,0,0
137,val,overexposure,data/processed/images/0137_overexposure.png,DEGRADED,0,0,1,0,0,0
137,val,noise,data/processed/images/0137_noise.png,DEGRADED,0,0,0,1,0,0
137,val,severe,data/processed/images/0137_severe.png,DEGRADED,1,0,0,1,1,0
137,val,defect,data/processed/images/0137_defect.png,POTENTIALLY_DEFECTIVE,0,0,0,0,0,1
138,train,clean,data/processed/images/0138_clean.png,ACCEPTABLE,0,0,0,0,0,0
138,train,blur,data/processed/images/0138_blur.png,DEGRADED,1,0,0,0,0,0
138,train,underexposure,data/processed/images/0138_underexposure.png,DEGRADED,0,1,0,0,0,0
138,train,overexposure,data/processed/images/0138_overexposure.png,DEGRADED,0,0,1,0,0,0
138,train,noise,data/processed/images/0138_noise.png,DEGRADED,0,0,0,1,0,0
138,train,severe,data/processed/images/0138_severe.png,DEGRADED,1,0,0,1,1,0
138,train,defect,data/processed/images/0138_defect.png,POTENTIALLY_DEFECTIVE,0,0,0,0,0,1
139,train,clean,data/processed/images/0139_clean.png,ACCEPTABLE,0,0,0,0,0,0
139,train,blur,data/processed/images/0139_blur.png,DEGRADED,1,0,0,0,0,0
139,train,underexposure,data/processed/images/0139_underexposure.png,DEGRADED,0,1,0,0,0,0
139,train,overexposure,data/processed/images/0139_overexposure.png,DEGRADED,0,0,1,0,0,0
139,train,noise,data/processed/images/0139_noise.png,DEGRADED,0,0,0,1,0,0
139,train,severe,data/processed/images/0139_severe.png,DEGRADED,1,0,0,1,1,0
139,train,defect,data/processed/images/0139_defect.png,POTENTIALLY_DEFECTIVE,0,0,0,0,0,1
